Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-01,11478.5498046875,11554.75,11430.400390625,11535.0,593500,0.0,0.0
2020-09-02,11566.2001953125,11584.9501953125,11507.650390625,11527.4501953125,607100,0.0,0.0
2020-09-03,11354.400390625,11452.0498046875,11303.650390625,11333.849609375,681300,0.0,0.0
2020-09-08,11218.599609375,11298.150390625,11185.150390625,11278.0,728900,0.0,0.0
2020-09-09,11363.2998046875,11464.0498046875,11327.400390625,11449.25,679400,0.0,0.0
2020-09-10,11447.7998046875,11493.5,11419.900390625,11464.4501953125,554800,0.0,0.0
2020-09-14,11487.2001953125,11535.9501953125,11442.25,11521.7998046875,506700,0.0,0.0
2020-09-15,11538.4501953125,11618.099609375,11516.75,11604.5498046875,527800,0.0,0.0
2020-09-16,11539.400390625,11587.2001953125,11498.5,11516.099609375,0,0.0,0.0
2020-09-17,11584.099609375,11584.099609375,11446.099609375,11504.9501953125,764200,0.0,0.0
2020-09-21,11301.75,11302.2001953125,11084.650390625,11153.650390625,672200,0.0,0.0
2020-09-22,11258.75,11259.5498046875,11024.400390625,11131.849609375,714900,0.0,0.0
2020-09-23,11011.0,11015.2998046875,10790.2001953125,10805.5498046875,706100,0.0,0.0
2020-09-24,10910.400390625,11072.599609375,10854.849609375,11050.25,559600,0.0,0.0
2020-09-28,11288.599609375,11305.400390625,11181.0,11222.400390625,498300,0.0,0.0
2020-09-29,11244.4501953125,11295.400390625,11184.5498046875,11247.5498046875,499300,0.0,0.0
2020-09-30,11364.4501953125,11428.599609375,11347.0498046875,11416.9501953125,447700,0.0,0.0
2020-10-05,11603.4501953125,11680.2998046875,11564.2998046875,11662.400390625,561400,0.0,0.0
2020-10-06,11679.25,11763.0498046875,11629.349609375,11738.849609375,513400,0.0,0.0
2020-10-07,11835.400390625,11905.7001953125,11791.150390625,11834.599609375,608800,0.0,0.0
2020-10-08,11852.0498046875,11938.599609375,11805.2001953125,11914.2001953125,611100,0.0,0.0
2020-10-12,11934.650390625,11988.2001953125,11888.900390625,11934.5,458300,0.0,0.0
2020-10-13,11917.400390625,11997.2001953125,11822.150390625,11971.0498046875,569200,0.0,0.0
2020-10-14,12023.4501953125,12025.4501953125,11661.2998046875,11680.349609375,608900,0.0,0.0
2020-10-15,11727.400390625,11789.75,11667.849609375,11762.4501953125,555800,0.0,0.0
2020-10-19,11861.0,11949.25,11837.25,11896.7998046875,453600,0.0,0.0
2020-10-20,11958.5498046875,12018.650390625,11775.75,11937.650390625,623700,0.0,0.0
2020-10-21,11890.0,11939.5498046875,11823.4501953125,11896.4501953125,544900,0.0,0.0
2020-10-22,11957.900390625,11974.5498046875,11908.75,11930.349609375,502300,0.0,0.0
2020-10-26,11807.099609375,11899.0498046875,11723.0,11889.400390625,616300,0.0,0.0
2020-10-27,11922.599609375,11929.400390625,11684.849609375,11729.599609375,704000,0.0,0.0
2020-10-28,11633.2998046875,11744.150390625,11606.4501953125,11670.7998046875,555000,0.0,0.0
2020-10-29,11678.4501953125,11748.9501953125,11535.4501953125,11642.400390625,553700,0.0,0.0
2020-11-02,11734.4501953125,11836.2001953125,11723.2998046875,11813.5,674300,0.0,0.0
2020-11-03,11783.349609375,11929.650390625,11756.400390625,11908.5,667300,0.0,0.0
2020-11-04,12062.400390625,12131.099609375,12027.599609375,12120.2998046875,632500,0.0,0.0
2020-11-05,12156.650390625,12280.400390625,12131.849609375,12263.5498046875,576800,0.0,0.0
2020-11-09,12556.400390625,12643.900390625,12475.25,12631.099609375,847500,0.0,0.0
2020-11-10,12680.599609375,12769.75,12571.099609375,12749.150390625,880500,0.0,0.0
2020-11-11,12702.150390625,12741.150390625,12624.849609375,12690.7998046875,622000,0.0,0.0
2020-11-12,12659.7001953125,12735.9501953125,12607.7001953125,12719.9501953125,513900,0.0,0.0
2020-11-16,12932.5,12934.0498046875,12797.099609375,12874.2001953125,707700,0.0,0.0
2020-11-17,12860.099609375,12948.849609375,12819.349609375,12938.25,731300,0.0,0.0
2020-11-18,12839.5,12963.0,12745.75,12771.7001953125,768800,0.0,0.0
2020-11-19,12813.400390625,12892.4501953125,12730.25,12859.0498046875,664000,0.0,0.0
2020-11-23,13002.599609375,13079.099609375,12978.0,13055.150390625,571900,0.0,0.0
2020-11-24,13130.0,13145.849609375,12833.650390625,12858.400390625,679000,0.0,0.0
2020-11-25,12906.4501953125,13018.0,12790.400390625,12987.0,549800,0.0,0.0
2020-11-30,13062.2001953125,13128.400390625,12962.7998046875,13109.0498046875,583600,0.0,0.0
2020-12-01,13121.400390625,13128.5,12983.5498046875,13113.75,717700,0.0,0.0
2020-12-02,13215.2998046875,13216.599609375,13107.900390625,13133.900390625,713700,0.0,0.0
2020-12-03,13177.400390625,13280.0498046875,13152.849609375,13258.5498046875,640500,0.0,0.0
2020-12-07,13393.849609375,13435.4501953125,13311.0498046875,13392.9501953125,543200,0.0,0.0
2020-12-08,13458.099609375,13548.900390625,13449.599609375,13529.099609375,502600,0.0,0.0
2020-12-09,13488.5,13503.5498046875,13399.2998046875,13478.2998046875,553400,0.0,0.0
2020-12-10,13512.2998046875,13579.349609375,13402.849609375,13513.849609375,787700,0.0,0.0
2020-12-14,13547.2001953125,13589.650390625,13447.0498046875,13567.849609375,497600,0.0,0.0
2020-12-15,13663.099609375,13692.349609375,13606.4501953125,13682.7001953125,462200,0.0,0.0
2020-12-16,13713.5498046875,13773.25,13673.5498046875,13740.7001953125,416000,0.0,0.0
2020-12-17,13764.400390625,13772.849609375,13658.599609375,13760.5498046875,519400,0.0,0.0
2020-12-21,13373.650390625,13492.0498046875,13192.900390625,13466.2998046875,696200,0.0,0.0
2020-12-22,13473.5,13619.4501953125,13432.2001953125,13601.099609375,458700,0.0,0.0
2020-12-23,13672.150390625,13771.75,13626.900390625,13749.25,471400,0.0,0.0
2020-12-28,13910.349609375,13967.599609375,13859.900390625,13932.599609375,439600,0.0,0.0
2020-12-29,13980.900390625,13997.0,13864.9501953125,13981.9501953125,380700,0.0,0.0
2020-12-30,13970.0,14024.849609375,13936.4501953125,13981.75,452400,0.0,0.0
2020-12-31,13996.099609375,14049.849609375,13991.349609375,14018.5,358100,0.0,0.0
2021-01-04,14075.150390625,14215.599609375,14048.150390625,14199.5,492500,0.0,0.0
2021-01-05,14240.9501953125,14244.150390625,14039.900390625,14146.25,632300,0.0,0.0
2021-01-06,14253.75,14256.25,14123.099609375,14137.349609375,559200,0.0,0.0
2021-01-07,14258.400390625,14367.2998046875,14221.650390625,14347.25,613500,0.0,0.0
2021-01-11,14473.7998046875,14590.650390625,14432.849609375,14563.4501953125,929600,0.0,0.0
2021-01-12,14639.7998046875,14653.349609375,14435.7001953125,14564.849609375,874000,0.0,0.0
2021-01-13,14550.0498046875,14617.7998046875,14471.5,14595.599609375,620200,0.0,0.0
2021-01-14,14594.349609375,14617.4501953125,14357.849609375,14433.7001953125,789600,0.0,0.0
2021-01-19,14538.2998046875,14666.4501953125,14517.5498046875,14644.7001953125,623100,0.0,0.0
2021-01-20,14730.9501953125,14753.5498046875,14517.25,14590.349609375,704600,0.0,0.0
2021-01-21,14583.400390625,14619.900390625,14357.75,14371.900390625,776800,0.0,0.0
2021-01-26,14237.9501953125,14237.9501953125,13929.2998046875,13967.5,660700,0.0,0.0
2021-01-27,13810.400390625,13898.25,13713.25,13817.5498046875,637900,0.0,0.0
2021-01-28,13946.599609375,13966.849609375,13596.75,13634.599609375,753200,0.0,0.0
2021-02-01,14481.099609375,14731.7001953125,14469.150390625,14647.849609375,915000,0.0,0.0
2021-02-02,14754.900390625,14868.849609375,14574.150390625,14789.9501953125,869500,0.0,0.0
2021-02-03,14789.0498046875,14913.7001953125,14714.75,14895.650390625,884700,0.0,0.0
2021-02-04,14952.599609375,15014.650390625,14864.75,14924.25,935600,0.0,0.0
2021-02-08,15164.150390625,15257.099609375,15064.2998046875,15109.2998046875,713300,0.0,0.0
2021-02-09,15119.0498046875,15168.25,14977.2001953125,15106.5,624800,0.0,0.0
2021-02-10,15073.25,15188.5,15065.400390625,15173.2998046875,500100,0.0,0.0
2021-02-11,15186.2001953125,15243.5,15081.0,15163.2998046875,571800,0.0,0.0
2021-02-16,15279.900390625,15314.2998046875,15170.75,15208.900390625,504800,0.0,0.0
2021-02-17,15238.7001953125,15250.75,15078.0498046875,15118.9501953125,770600,0.0,0.0
2021-02-18,15074.7998046875,15144.0498046875,14898.2001953125,14981.75,712200,0.0,0.0
2021-02-22,14782.25,14854.5,14651.849609375,14707.7998046875,744100,0.0,0.0
2021-02-23,14729.150390625,15008.7998046875,14504.5,14982.0,403800,0.0,0.0
2021-02-24,15079.849609375,15176.5,15065.349609375,15097.349609375,803900,0.0,0.0
2021-02-25,14888.599609375,14919.4501953125,14467.75,14529.150390625,1103600,0.0,0.0
2021-03-01,14865.2998046875,14959.099609375,14760.7998046875,14919.099609375,621700,0.0,0.0
2021-03-02,15064.400390625,15273.150390625,14995.7998046875,15245.599609375,544200,0.0,0.0
2021-03-03,15026.75,15202.349609375,14980.2001953125,15080.75,534900,0.0,0.0
2021-03-04,14977.9501953125,15092.349609375,14862.099609375,14938.099609375,640700,0.0,0.0
2021-03-08,15049.900390625,15126.849609375,14925.4501953125,15098.400390625,675300,0.0,0.0
2021-03-09,15202.150390625,15218.4501953125,15100.849609375,15174.7998046875,404600,0.0,0.0
2021-03-11,15321.150390625,15336.2998046875,14953.599609375,15030.9501953125,493200,0.0,0.0
2021-03-15,14996.099609375,15051.599609375,14890.650390625,14910.4501953125,100,0.0,0.0
2021-03-16,14946.5498046875,14956.5498046875,14696.0498046875,14721.2998046875,100,0.0,0.0
2021-03-17,14855.5,14875.2001953125,14478.599609375,14557.849609375,542200,0.0,0.0
2021-03-18,14471.150390625,14788.25,14350.099609375,14744.0,919200,0.0,0.0
2021-03-22,14768.5498046875,14878.599609375,14707.0,14814.75,474200,0.0,0.0
2021-03-23,14712.4501953125,14752.349609375,14535.0,14549.400390625,456400,0.0,0.0
2021-03-24,14570.900390625,14575.599609375,14264.400390625,14324.900390625,606800,0.0,0.0
2021-03-25,14506.2998046875,14572.900390625,14414.25,14507.2998046875,481000,0.0,0.0
2021-03-29,14628.5,14876.2998046875,14617.599609375,14845.099609375,594500,0.0,0.0
2021-03-30,14811.849609375,14813.75,14670.25,14690.7001953125,463900,0.0,0.0
2021-03-31,14798.400390625,14883.2001953125,14692.4501953125,14867.349609375,445000,0.0,0.0
2021-04-05,14737.0,14779.099609375,14573.900390625,14683.5,475300,0.0,0.0
2021-04-06,14716.4501953125,14879.7998046875,14649.849609375,14819.0498046875,0,0.0,0.0
2021-04-07,14875.650390625,14984.150390625,14821.099609375,14873.7998046875,514800,0.0,0.0
2021-04-08,14882.650390625,14918.4501953125,14785.650390625,14834.849609375,504100,0.0,0.0
2021-04-12,14364.900390625,14528.900390625,14274.900390625,14504.7998046875,605100,0.0,0.0
2021-04-14,14522.400390625,14597.5498046875,14353.2001953125,14581.4501953125,568000,0.0,0.0
2021-04-15,14599.599609375,14697.7001953125,14559.0,14617.849609375,577200,0.0,0.0
2021-04-19,14526.7001953125,14526.9501953125,14207.2998046875,14296.400390625,467400,0.0,0.0
2021-04-21,14219.150390625,14424.75,14151.400390625,14406.150390625,524600,0.0,0.0
2021-04-22,14326.349609375,14461.150390625,14273.2998046875,14341.349609375,498100,0.0,0.0
2021-04-26,14493.7998046875,14667.5498046875,14484.849609375,14653.0498046875,451800,0.0,0.0
2021-04-27,14710.5,14890.25,14694.9501953125,14864.5498046875,457000,0.0,0.0
2021-04-28,14979.0,15044.349609375,14814.4501953125,14894.900390625,517500,0.0,0.0
2021-04-29,14747.349609375,14855.4501953125,14601.7001953125,14631.099609375,613900,0.0,0.0
2021-05-03,14687.25,14723.400390625,14461.5,14496.5,503400,0.0,0.0
2021-05-04,14604.150390625,14637.900390625,14506.599609375,14617.849609375,455900,0.0,0.0
2021-05-05,14668.349609375,14743.900390625,14611.5,14724.7998046875,467800,0.0,0.0
2021-05-06,14816.849609375,14863.0498046875,14765.5,14823.150390625,488000,0.0,0.0
2021-05-10,14789.7001953125,14900.0,14771.400390625,14850.75,647400,0.0,0.0
2021-05-11,14823.5498046875,14824.0498046875,14649.7001953125,14696.5,643800,0.0,0.0
2021-05-13,14749.400390625,14749.650390625,14591.900390625,14677.7998046875,620700,0.0,0.0
2021-05-17,15067.2001953125,15137.25,15043.7001953125,15108.099609375,583900,0.0,0.0
2021-05-18,15058.599609375,15133.400390625,15008.849609375,15030.150390625,569100,0.0,0.0
2021-05-19,15042.599609375,15069.7998046875,14884.900390625,14906.0498046875,480300,0.0,0.0
2021-05-20,14987.7998046875,15190.0,14985.849609375,15175.2998046875,572900,0.0,0.0
2021-05-24,15291.75,15293.849609375,15163.400390625,15208.4501953125,441500,0.0,0.0
2021-05-25,15257.0498046875,15319.900390625,15194.9501953125,15301.4501953125,384000,0.0,0.0
2021-05-26,15323.9501953125,15384.5498046875,15272.5,15337.849609375,0,0.0,0.0
2021-05-27,15421.2001953125,15469.650390625,15394.75,15435.650390625,468100,0.0,0.0
2021-06-01,15520.349609375,15597.4501953125,15459.849609375,15576.2001953125,428600,0.0,0.0
2021-06-02,15655.5498046875,15705.099609375,15611.0,15690.349609375,410200,0.0,0.0
2021-06-03,15712.5,15733.599609375,15622.349609375,15670.25,414200,0.0,0.0
2021-06-07,15773.900390625,15778.7998046875,15680.0,15740.099609375,378200,0.0,0.0
2021-06-08,15766.2998046875,15800.4501953125,15566.900390625,15635.349609375,457900,0.0,0.0
2021-06-09,15692.099609375,15751.25,15648.5,15737.75,298300,0.0,0.0
2021-06-10,15796.4501953125,15835.5498046875,15749.7998046875,15799.349609375,363000,0.0,0.0
2021-06-14,15866.9501953125,15901.599609375,15842.400390625,15869.25,323300,0.0,0.0
2021-06-15,15847.5,15880.849609375,15742.599609375,15767.5498046875,340200,0.0,0.0
2021-06-16,15648.2998046875,15769.349609375,15616.75,15691.400390625,357600,0.0,0.0
2021-06-17,15756.5,15761.5,15450.900390625,15683.349609375,640800,0.0,0.0
2021-06-21,15840.5,15895.75,15752.099609375,15772.75,322200,0.0,0.0
2021-06-22,15862.7998046875,15862.9501953125,15673.9501953125,15686.9501953125,287500,0.0,0.0
2021-06-23,15737.2998046875,15821.400390625,15702.7001953125,15790.4501953125,316700,0.0,0.0
2021-06-24,15839.349609375,15870.7998046875,15772.2998046875,15860.349609375,314600,0.0,0.0
2021-06-28,15807.5,15835.900390625,15724.0498046875,15748.4501953125,360300,0.0,0.0
2021-06-29,15776.900390625,15839.099609375,15708.75,15721.5,262400,0.0,0.0
2021-06-30,15755.0498046875,15755.5498046875,15667.0498046875,15680.0,224900,0.0,0.0
2021-07-01,15705.849609375,15738.349609375,15635.9501953125,15722.2001953125,254800,0.0,0.0
2021-07-06,15819.599609375,15893.5498046875,15779.7001953125,15879.650390625,329300,0.0,0.0
2021-07-07,15855.400390625,15885.75,15682.900390625,15727.900390625,307900,0.0,0.0
2021-07-08,15688.25,15730.849609375,15632.75,15689.7998046875,243200,0.0,0.0
2021-07-12,15794.0,15820.7998046875,15744.599609375,15812.349609375,246700,0.0,0.0
2021-07-13,15808.7001953125,15877.349609375,15764.2001953125,15853.9501953125,0,0.0,0.0
2021-07-14,15872.150390625,15952.349609375,15855.0,15924.2001953125,284900,0.0,0.0
2021-07-15,15958.349609375,15962.25,15882.599609375,15923.400390625,276300,0.0,0.0
2021-07-19,15703.9501953125,15728.4501953125,15578.5498046875,15632.099609375,274300,0.0,0.0
2021-07-21,15736.599609375,15834.7998046875,15726.400390625,15824.0498046875,265300,0.0,0.0
2021-07-22,15856.7998046875,15899.7998046875,15768.400390625,15856.0498046875,294100,0.0,0.0
2021-07-26,15860.5,15881.5498046875,15701.0,15746.4501953125,311000,0.0,0.0
2021-07-27,15761.5498046875,15767.5,15513.4501953125,15709.400390625,318600,0.0,0.0
2021-07-28,15762.7001953125,15817.349609375,15737.7998046875,15778.4501953125,401600,0.0,0.0
2021-07-29,15800.599609375,15862.7998046875,15744.849609375,15763.0498046875,400000,0.0,0.0
2021-08-02,15951.5498046875,16146.900390625,15914.349609375,16130.75,341300,0.0,0.0
2021-08-03,16195.25,16290.2001953125,16176.150390625,16258.7998046875,427300,0.0,0.0
2021-08-04,16288.9501953125,16349.4501953125,16210.2998046875,16294.599609375,418200,0.0,0.0
2021-08-05,16304.400390625,16336.75,16223.2998046875,16238.2001953125,320100,0.0,0.0
2021-08-09,16274.7998046875,16359.25,16202.25,16280.099609375,288000,0.0,0.0
2021-08-10,16327.2998046875,16338.75,16162.5498046875,16282.25,277900,0.0,0.0
2021-08-11,16303.650390625,16375.5,16286.900390625,16364.400390625,280200,0.0,0.0
2021-08-12,16385.69921875,16543.599609375,16376.2998046875,16529.099609375,321900,0.0,0.0
2021-08-16,16545.25,16628.55078125,16495.400390625,16614.599609375,297400,0.0,0.0
2021-08-17,16691.94921875,16701.849609375,16535.849609375,16568.849609375,251800,0.0,0.0
2021-08-19,16382.5,16509.55078125,16376.0498046875,16450.5,350800,0.0,0.0
2021-08-23,16561.400390625,16647.099609375,16495.30078125,16624.599609375,275400,0.0,0.0
2021-08-24,16654.0,16712.44921875,16617.5,16634.650390625,265900,0.0,0.0
2021-08-25,16627.94921875,16683.69921875,16603.400390625,16636.900390625,253500,0.0,0.0
2021-08-26,16642.55078125,16722.05078125,16565.599609375,16705.19921875,217400,0.0,0.0
2021-08-30,16947.5,17153.5,16915.849609375,17132.19921875,464400,0.0,0.0
2021-08-31,17185.599609375,17225.75,17055.05078125,17076.25,301900,0.0,0.0
2021-09-01,17095.400390625,17245.5,17059.69921875,17234.150390625,242400,0.0,0.0
2021-09-02,17262.44921875,17340.099609375,17212.19921875,17323.599609375,261400,0.0,0.0
2021-09-07,17375.75,17383.400390625,17254.19921875,17353.5,252700,0.0,0.0
2021-09-08,17312.849609375,17379.650390625,17302.69921875,17369.25,241500,0.0,0.0
2021-09-13,17420.349609375,17438.55078125,17367.05078125,17380.0,230400,0.0,0.0
2021-09-14,17387.650390625,17532.69921875,17386.900390625,17519.44921875,388200,0.0,0.0
2021-09-15,17539.19921875,17644.599609375,17510.44921875,17629.5,503300,0.0,0.0
2021-09-16,17709.650390625,17792.94921875,17537.650390625,17585.150390625,508300,0.0,0.0
2021-09-20,17450.5,17578.349609375,17326.099609375,17562.0,363600,0.0,0.0
2021-09-21,17580.900390625,17610.44921875,17524.0,17546.650390625,295200,0.0,0.0
2021-09-22,17670.849609375,17843.900390625,17646.55078125,17822.94921875,320500,0.0,0.0
2021-09-23,17897.44921875,17947.650390625,17819.400390625,17853.19921875,360100,0.0,0.0
2021-09-27,17906.44921875,17912.849609375,17576.099609375,17748.599609375,398000,0.0,0.0
2021-09-28,17657.94921875,17781.75,17608.150390625,17711.30078125,562200,0.0,0.0
2021-09-29,17718.900390625,17742.150390625,17585.349609375,17618.150390625,378600,0.0,0.0
2021-09-30,17531.900390625,17557.150390625,17452.900390625,17532.05078125,305800,0.0,0.0
2021-10-04,17661.349609375,17833.44921875,17640.900390625,17822.30078125,427000,0.0,0.0
2021-10-05,17861.5,17884.599609375,17613.150390625,17646.0,395800,0.0,0.0
2021-10-06,17810.55078125,17857.55078125,17763.80078125,17790.349609375,419900,0.0,0.0
2021-10-07,17886.849609375,17941.849609375,17840.349609375,17895.19921875,324100,0.0,0.0
2021-10-11,17915.80078125,18008.650390625,17864.94921875,17991.94921875,355600,0.0,0.0
2021-10-12,18097.849609375,18197.80078125,18050.75,18161.75,506700,0.0,0.0
2021-10-13,18272.849609375,18350.75,18248.69921875,18338.55078125,538700,0.0,0.0
2021-10-18,18602.349609375,18604.44921875,18377.69921875,18418.75,368200,0.0,0.0
2021-10-19,18439.900390625,18458.30078125,18209.349609375,18266.599609375,371300,0.0,0.0
2021-10-20,18382.69921875,18384.19921875,18048.0,18178.099609375,365900,0.0,0.0
2021-10-21,18230.69921875,18314.25,18034.349609375,18114.900390625,324700,0.0,0.0
2021-10-25,18154.5,18310.44921875,18099.30078125,18268.400390625,341400,0.0,0.0
2021-10-26,18295.849609375,18342.05078125,18167.900390625,18210.94921875,335200,0.0,0.0
2021-10-27,18187.650390625,18190.69921875,17799.44921875,17857.25,374200,0.0,0.0
2021-10-28,17833.05078125,17915.849609375,17613.099609375,17671.650390625,336500,0.0,0.0
2021-11-01,17970.900390625,18012.25,17847.599609375,17888.94921875,296400,0.0,0.0
2021-11-02,17947.94921875,17988.75,17757.94921875,17829.19921875,331000,0.0,0.0
2021-11-03,17935.05078125,17947.55078125,17900.599609375,17916.80078125,48500,0.0,0.0
2021-11-08,18084.349609375,18112.599609375,17983.05078125,18044.25,270200,0.0,0.0
2021-11-09,17973.44921875,18061.25,17915.0,18017.19921875,261400,0.0,0.0
2021-11-10,17967.44921875,17971.349609375,17798.19921875,17873.599609375,232100,0.0,0.0
2021-11-11,17977.599609375,18123.0,17905.900390625,18102.75,249100,0.0,0.0
2021-11-15,18127.05078125,18132.650390625,17958.80078125,17999.19921875,267400,0.0,0.0
2021-11-16,17939.349609375,18022.650390625,17879.25,17898.650390625,295700,0.0,0.0
2021-11-17,17890.55078125,17945.599609375,17688.5,17764.80078125,278400,0.0,0.0
2021-11-22,17281.75,17553.69921875,17216.099609375,17503.349609375,308800,0.0,0.0
2021-11-23,17550.05078125,17600.599609375,17354.0,17415.05078125,298100,0.0,0.0
2021-11-24,17417.30078125,17564.349609375,17351.69921875,17536.25,255900,0.0,0.0
2021-11-29,17051.150390625,17324.650390625,16931.400390625,16983.19921875,498000,0.0,0.0
2021-11-30,17104.400390625,17213.05078125,17064.25,17166.900390625,295500,0.0,0.0
2021-12-01,17183.19921875,17420.349609375,17149.30078125,17401.650390625,279900,0.0,0.0
2021-12-02,17424.900390625,17489.80078125,17180.80078125,17196.69921875,292500,0.0,0.0
2021-12-06,17044.099609375,17251.650390625,16987.75,17176.69921875,254100,0.0,0.0
2021-12-07,17315.25,17484.599609375,17308.94921875,17469.75,257800,0.0,0.0
2021-12-08,17524.400390625,17543.25,17379.599609375,17516.849609375,237200,0.0,0.0
2021-12-09,17476.05078125,17534.349609375,17405.25,17511.30078125,204500,0.0,0.0
2021-12-13,17283.19921875,17376.19921875,17225.80078125,17324.900390625,271000,0.0,0.0
2021-12-14,17323.650390625,17351.19921875,17192.19921875,17221.400390625,215000,0.0,0.0
2021-12-15,17373.0,17379.349609375,17184.94921875,17248.400390625,219500,0.0,0.0
2021-12-16,17276.0,17298.150390625,16966.44921875,16985.19921875,354600,0.0,0.0
2021-12-20,16773.150390625,16936.400390625,16688.25,16770.849609375,241000,0.0,0.0
2021-12-21,16865.55078125,16971.0,16819.5,16955.44921875,207900,0.0,0.0
2021-12-22,17066.80078125,17118.650390625,17015.55078125,17072.599609375,197000,0.0,0.0
2021-12-23,17149.5,17155.599609375,16909.599609375,17003.75,182600,0.0,0.0
2021-12-27,17177.599609375,17250.25,17161.150390625,17233.25,176000,0.0,0.0
2021-12-28,17220.099609375,17285.94921875,17176.650390625,17213.599609375,161700,0.0,0.0
2021-12-29,17201.44921875,17264.05078125,17146.349609375,17203.94921875,320800,0.0,0.0
2021-12-30,17244.5,17400.80078125,17238.5,17354.05078125,167000,0.0,0.0
2022-01-03,17681.400390625,17827.599609375,17593.55078125,17805.25,247400,0.0,0.0
2022-01-04,17820.099609375,17944.69921875,17748.849609375,17925.25,251500,0.0,0.0
2022-01-05,17768.5,17797.94921875,17655.55078125,17745.900390625,236500,0.0,0.0
2022-01-06,17797.599609375,17905.0,17704.55078125,17812.69921875,239300,0.0,0.0
2022-01-10,17997.75,18081.25,17964.400390625,18055.75,220200,0.0,0.0
2022-01-11,18170.400390625,18227.94921875,18128.80078125,18212.349609375,245000,0.0,0.0
2022-01-12,18257.0,18272.25,18163.80078125,18257.80078125,303700,0.0,0.0
2022-01-13,18185.0,18286.94921875,18119.650390625,18255.75,229500,0.0,0.0
2022-01-18,18129.19921875,18129.19921875,17884.900390625,17938.400390625,276700,0.0,0.0
2022-01-19,17921.0,17943.69921875,17648.44921875,17757.0,258100,0.0,0.0
2022-01-20,17613.69921875,17707.599609375,17485.849609375,17617.150390625,277600,0.0,0.0
2022-01-24,17001.55078125,17309.150390625,16836.80078125,17277.94921875,326500,0.0,0.0
2022-01-26,17062.0,17182.5,16866.75,17110.150390625,395600,0.0,0.0
2022-01-27,17208.30078125,17373.5,17077.099609375,17101.94921875,355300,0.0,0.0
2022-01-31,17529.44921875,17622.400390625,17244.55078125,17576.849609375,386400,0.0,0.0
2022-02-01,17706.19921875,17794.599609375,17674.80078125,17780.0,271200,0.0,0.0
2022-02-02,17767.75,17781.150390625,17511.150390625,17560.19921875,226600,0.0,0.0
2022-02-03,17590.19921875,17617.80078125,17462.55078125,17516.30078125,261400,0.0,0.0
2022-02-07,17279.849609375,17306.44921875,17043.650390625,17266.75,268500,0.0,0.0
2022-02-08,17370.099609375,17477.150390625,17339.0,17463.80078125,236400,0.0,0.0
2022-02-09,17554.099609375,17639.44921875,17427.150390625,17605.849609375,273600,0.0,0.0
2022-02-10,17451.0,17454.75,17303.0,17374.75,253100,0.0,0.0
2022-02-14,16933.25,17375.0,16839.25,17352.44921875,298700,0.0,0.0
2022-02-15,17408.44921875,17490.599609375,17257.69921875,17322.19921875,244500,0.0,0.0
2022-02-16,17396.55078125,17442.900390625,17235.849609375,17304.599609375,232100,0.0,0.0
2022-02-17,17236.05078125,17380.80078125,17219.19921875,17276.30078125,189600,0.0,0.0
2022-02-22,17194.5,17220.69921875,17027.849609375,17063.25,200200,0.0,0.0
2022-02-23,16548.900390625,16705.25,16203.25,16247.9501953125,458000,0.0,0.0
2022-02-24,16515.650390625,16748.80078125,16478.30078125,16658.400390625,329800,0.0,0.0
2022-03-01,16593.099609375,16678.5,16478.650390625,16605.94921875,517700,0.0,0.0
2022-03-02,16723.19921875,16768.94921875,16442.94921875,16498.05078125,442100,0.0,0.0
2022-03-03,16339.4501953125,16456.0,16133.7998046875,16245.349609375,456100,0.0,0.0
2022-03-07,15747.75,16028.75,15671.4501953125,16013.4501953125,543600,0.0,0.0
2022-03-08,16078.0,16418.05078125,15990.0,16345.349609375,462200,0.0,0.0
2022-03-09,16757.099609375,16757.30078125,16447.900390625,16594.900390625,486400,0.0,0.0
2022-03-10,16528.80078125,16694.400390625,16470.900390625,16630.44921875,343700,0.0,0.0
2022-03-14,16900.650390625,16927.75,16555.0,16663.0,381600,0.0,0.0
2022-03-15,16876.650390625,16987.900390625,16837.849609375,16975.349609375,260000,0.0,0.0
2022-03-16,17202.900390625,17344.599609375,17175.75,17287.05078125,448300,0.0,0.0
2022-03-21,17120.400390625,17334.400390625,17006.30078125,17315.5,338300,0.0,0.0
2022-03-22,17405.05078125,17442.400390625,17199.599609375,17245.650390625,292100,0.0,0.0
2022-03-23,17094.94921875,17291.75,17091.150390625,17222.75,290300,0.0,0.0
2022-03-24,17289.0,17294.900390625,17076.55078125,17153.0,237100,0.0,0.0
2022-03-28,17297.19921875,17343.650390625,17235.69921875,17325.30078125,235100,0.0,0.0
2022-03-29,17468.150390625,17522.5,17387.19921875,17498.25,505000,0.0,0.0
2022-03-30,17519.19921875,17559.80078125,17435.19921875,17464.75,281100,0.0,0.0
2022-03-31,17436.900390625,17703.69921875,17422.69921875,17670.44921875,291800,0.0,0.0
2022-04-04,18080.599609375,18095.44921875,17921.55078125,17957.400390625,283500,0.0,0.0
2022-04-05,17842.75,17901.0,17779.849609375,17807.650390625,328800,0.0,0.0
2022-04-06,17723.30078125,17787.5,17623.69921875,17639.55078125,308800,0.0,0.0
2022-04-07,17698.150390625,17842.75,17600.55078125,17784.349609375,274400,0.0,0.0
